"","age","workclass","fnlwgt","education.num","marital.status","occupation","relationship","race","sex","capital.gain","capital.loss","hours.per.week","native.country","income"
"419",46,5,167515,10,3,11,1,5,2,0,1977,50,40,2
"420",46,2,213140,14,3,5,1,5,2,0,1977,40,40,2
"421",52,5,168553,9,3,4,1,5,2,0,1977,40,40,2
"422",45,5,363677,16,3,11,6,5,1,0,1977,30,40,2
"423",37,5,241998,13,3,14,1,5,2,0,1977,40,40,2
"424",46,5,337050,14,3,5,1,5,2,0,1977,45,40,2
"425",44,5,157249,13,3,11,1,3,2,0,1977,50,40,2
"426",45,5,84298,11,3,5,1,5,2,0,1977,50,40,2
"427",43,5,55213,9,3,8,1,5,2,0,1977,52,40,2
"428",54,3,185846,14,3,11,1,5,2,0,1977,40,40,2
"429",50,5,150999,14,3,11,1,5,2,0,1977,40,40,2
"430",51,5,199688,13,3,5,1,5,2,0,1977,60,NA,2
"431",45,5,225456,13,3,11,1,5,2,0,1977,40,40,2
"432",36,5,192939,14,3,11,1,5,2,0,1977,60,40,2
"433",27,5,183627,13,3,5,1,5,2,0,1977,50,40,2
"434",36,5,189404,13,3,13,1,5,2,0,1977,35,40,2
"435",53,5,152810,14,3,5,1,5,2,0,1977,55,40,2
"436",51,3,123011,14,3,11,1,5,2,0,1977,35,40,2
"437",28,5,114158,13,3,11,6,5,1,0,1977,24,40,2
"438",47,7,228660,10,3,4,1,5,2,0,1977,40,40,2
"439",45,5,233511,13,3,5,1,5,2,0,1977,60,40,2
"440",45,3,159816,14,3,11,6,5,1,0,1977,35,40,2
"441",39,7,202027,15,3,11,1,5,2,0,1977,50,40,2
"442",39,5,218490,13,3,5,1,5,2,0,1977,40,40,2
"443",55,7,248841,14,3,11,1,5,2,0,1977,40,40,2
"444",62,5,71751,10,3,5,1,5,2,0,1977,98,40,2
"445",49,5,137192,13,3,13,1,2,2,0,1977,50,36,2
"446",53,7,100109,14,3,5,1,5,2,0,1977,40,40,2
"447",31,5,183043,14,3,5,1,5,2,0,1977,48,40,2
"448",42,6,188738,9,3,5,1,5,2,0,1977,60,23,2
"449",39,5,201410,13,3,15,1,5,2,0,1977,45,31,2
"450",60,7,282066,13,3,5,1,5,2,0,1977,45,40,2
"451",26,5,291968,15,3,11,1,5,2,0,1977,40,40,2
"452",37,5,126569,14,3,5,1,5,2,0,1977,40,40,2
"453",45,8,103406,13,3,5,1,5,2,0,1977,60,40,2
"454",37,5,109133,12,3,13,1,5,2,0,1977,45,40,2
"455",32,5,195602,13,3,13,1,5,2,0,1977,45,40,2
"456",39,6,135500,9,3,5,1,5,2,0,1977,40,40,2
"457",58,7,147653,6,3,4,6,5,1,0,1977,35,NA,2
"458",45,5,145636,14,3,5,1,5,2,0,1977,43,40,2
"459",41,5,137126,13,3,11,1,5,2,0,1977,45,40,2
"460",36,7,36270,9,3,6,1,5,2,0,1977,65,40,2
"461",51,8,285747,14,3,11,1,5,2,0,1977,60,40,2
"462",39,5,80324,10,3,5,1,5,2,0,1977,62,40,2
"463",56,7,94156,15,3,11,1,5,2,0,1977,50,40,2
"464",53,2,271544,9,3,2,1,3,2,0,1977,40,40,2
"465",40,7,175943,11,3,11,6,5,1,0,1977,15,40,2
"466",57,5,141570,14,3,5,1,3,2,0,1977,40,40,2
"467",50,3,124963,9,3,4,1,5,2,0,1977,35,40,2
"468",34,5,112115,15,3,11,1,5,2,0,1977,55,40,2
"469",35,5,99357,13,3,5,6,5,1,0,1977,30,40,2
"470",30,7,404062,9,3,11,1,5,2,0,1977,15,40,2
"471",53,3,200190,14,3,11,1,5,2,0,1977,55,40,2
"472",31,8,207505,16,3,11,1,5,2,0,1977,70,40,2
"473",37,5,135436,13,3,5,1,5,2,0,1977,60,40,2
"474",34,5,345705,13,3,13,1,5,2,0,1977,50,40,2
"475",36,5,126675,14,3,11,1,5,2,0,1977,50,40,2
"476",40,5,107433,13,3,5,1,5,2,0,1977,50,40,2
"477",51,5,230858,10,3,4,1,5,2,0,1977,60,40,2
"478",33,5,133503,9,3,13,1,5,2,0,1977,45,40,2
"479",40,5,46990,16,3,11,6,5,1,0,1977,20,40,2
"480",50,6,201689,4,3,4,1,5,2,0,1977,63,NA,2
"481",46,6,216414,14,3,13,1,5,2,0,1977,60,40,2
"482",54,5,182314,16,3,5,1,5,2,0,1977,50,40,2
"483",39,5,134367,14,3,11,6,5,1,0,1977,24,40,2
"484",54,6,206964,10,3,13,1,5,2,0,1977,40,40,2
"485",31,5,147284,16,3,11,1,5,2,0,1977,99,40,2
"486",51,5,172046,14,3,5,1,5,2,0,1977,50,40,2
"487",55,5,175942,16,3,11,1,5,2,0,1977,55,NA,2
"488",36,5,145576,14,3,2,1,5,2,0,1977,40,25,2
"489",41,6,93227,13,3,5,1,2,2,0,1977,60,37,2
"490",56,7,48102,10,3,5,6,5,1,0,1977,50,40,2
"491",38,5,172538,13,3,14,1,5,2,0,1977,40,40,2
"492",47,5,239865,9,3,4,1,5,2,0,1977,45,40,2
"493",39,3,180686,14,3,11,1,5,2,0,1977,45,40,2
"494",59,5,170104,13,3,5,1,5,2,0,1977,50,40,2
"495",54,5,511668,16,3,5,1,5,2,0,1977,43,40,2
"496",54,7,109418,13,3,5,6,5,1,0,1977,35,40,2
"497",31,5,110643,13,3,5,1,5,2,0,1977,55,40,2
"498",59,6,122390,10,3,5,1,5,2,0,1977,48,40,2
"499",46,5,261059,14,3,11,1,5,2,0,1977,50,40,2
"500",57,5,140426,16,3,14,1,5,2,0,1977,40,12,2
"501",36,5,386726,14,3,11,6,5,1,0,1977,44,40,2
"502",44,5,340885,13,3,8,1,5,2,0,1977,40,40,2
"503",33,5,149184,15,3,11,1,5,2,0,1977,50,40,2
"504",54,5,308087,10,3,14,1,5,2,0,1977,18,40,2
"505",55,5,368797,14,3,5,1,5,2,0,1977,60,40,2
"506",36,5,218689,14,3,13,1,5,2,0,1977,50,40,2
"507",49,3,298445,15,3,11,6,5,1,0,1977,60,40,2
"508",41,5,347653,15,3,11,1,5,2,0,1977,50,40,2
"509",40,5,320451,16,3,11,1,2,2,0,1977,45,18,2
"510",43,5,170730,13,3,5,1,5,2,0,1977,50,40,2
"511",39,3,344855,14,3,11,6,5,1,0,1977,20,40,2
"512",26,NA,370727,13,3,NA,6,5,1,0,1977,40,40,2
"513",48,5,109814,15,3,11,1,5,2,0,1977,45,40,2
"514",43,5,409922,13,3,5,1,5,2,0,1977,50,40,2
"515",42,6,191196,13,3,5,1,5,2,0,1977,60,NA,2
"516",36,5,237943,13,3,11,1,5,2,0,1977,45,40,2
"517",39,5,49020,14,5,5,2,5,2,0,1974,40,40,1
"518",21,5,109414,10,5,11,4,2,2,0,1974,40,40,1
"519",23,5,275818,10,5,13,2,5,1,0,1974,40,40,1
"520",47,5,133758,9,1,5,2,5,1,0,1974,40,40,1
"521",30,5,43953,9,5,2,3,5,1,0,1974,40,40,1
"522",35,5,147258,10,5,8,2,5,2,0,1974,40,40,1
"523",26,5,58098,10,5,2,2,5,1,0,1974,40,40,1
"524",26,5,215384,13,5,5,2,5,2,0,1974,55,40,1
"525",41,3,33068,14,1,11,2,5,2,0,1974,40,40,1
"526",30,3,145692,10,5,12,2,3,2,0,1974,40,40,1
"527",28,5,111696,9,6,4,2,5,2,0,1974,40,40,1
"528",56,5,105281,9,7,13,2,5,1,0,1974,40,40,1
"529",35,5,200445,9,5,8,4,5,2,0,1974,40,40,1
"530",34,5,258666,11,5,14,2,5,1,0,1974,40,40,1
"531",29,5,214702,9,5,4,2,5,2,0,1974,35,40,1
"532",23,5,188545,12,5,2,4,5,1,0,1974,20,40,1
"533",24,2,210736,9,5,2,2,5,1,0,1974,40,40,1
"534",62,5,81116,10,1,2,2,5,2,0,1974,40,40,1
"535",77,7,71676,10,7,2,2,5,1,0,1944,1,40,1
"536",47,5,51835,15,3,11,6,5,1,0,1902,60,17,2
"537",48,7,191277,16,3,11,1,5,2,0,1902,60,40,2
"538",42,7,214242,15,3,11,1,5,2,0,1902,50,40,2
"539",31,5,118710,14,3,14,1,5,2,0,1902,40,40,2
"540",43,5,274363,13,3,5,1,5,2,0,1902,40,10,2
"541",50,5,168212,16,3,11,1,5,2,0,1902,65,40,2
"542",36,5,156667,13,3,11,1,5,2,0,1902,50,40,2
"543",49,3,193960,14,3,11,1,5,2,0,1902,40,40,2
"544",38,5,132879,9,3,4,1,5,2,0,1902,40,40,2
"545",48,8,55863,16,3,11,6,5,1,0,1902,46,40,2
"546",46,5,265266,13,3,11,1,5,2,0,1902,40,40,2
"547",56,7,145574,9,3,9,1,5,2,0,1902,60,40,2
"548",37,5,188540,9,3,5,1,5,2,0,1902,45,40,2
"549",51,5,415287,9,3,8,1,3,2,0,1902,40,40,2
"550",43,5,201723,14,3,5,1,5,2,0,1902,40,40,2
"551",46,3,36228,9,3,4,1,5,2,0,1902,40,40,1
"552",42,3,121718,14,3,5,1,5,2,0,1902,60,40,2
"553",45,5,26522,10,3,2,6,5,1,0,1902,35,40,2
"554",23,5,196827,10,3,8,1,5,2,0,1902,40,40,1
"555",45,5,246891,13,3,13,1,5,2,0,1902,40,40,2
"556",30,8,199539,9,3,2,1,5,2,0,1902,40,40,1
"557",49,8,133917,16,3,11,1,3,2,0,1902,60,NA,2
"558",49,5,101320,12,3,13,6,5,1,0,1902,40,40,2
"559",57,5,98350,15,3,4,1,2,2,0,1902,40,31,2
"560",42,7,157562,13,3,6,1,5,2,0,1902,80,40,2
"561",43,3,105862,10,3,2,6,5,1,0,1902,40,40,2
"562",43,5,336513,10,3,5,1,5,2,0,1902,40,40,2
"563",42,5,378384,15,3,11,1,5,2,0,1902,60,40,2
"564",53,5,104501,13,3,5,1,5,2,0,1902,55,40,2
"565",40,3,244522,14,3,11,1,5,2,0,1902,48,40,2
"566",46,5,324655,14,3,14,1,5,2,0,1902,40,NA,2
"567",41,5,84610,13,3,5,1,5,2,0,1902,60,40,2
"568",49,5,329603,13,3,4,1,5,2,0,1902,40,40,2
"569",31,7,348038,13,3,11,1,5,2,0,1902,50,34,2
"570",34,5,299635,14,3,5,1,5,2,0,1902,50,40,2
"571",40,2,298635,14,3,14,1,2,2,0,1902,40,31,2
"572",50,5,184424,10,3,2,6,5,1,0,1902,38,40,2
"573",54,5,86837,9,3,4,1,2,2,0,1902,40,40,2
"574",49,5,142287,10,3,2,1,5,2,0,1902,50,40,2
"575",44,7,402397,14,3,5,6,5,1,0,1902,60,40,2
"576",57,3,118481,13,3,11,1,5,2,0,1902,40,40,2
"577",28,3,250135,14,3,11,6,5,1,0,1902,55,40,1
"578",57,5,20953,10,3,13,1,5,2,0,1902,40,40,2
"579",59,5,348430,13,3,11,1,5,2,0,1902,43,40,2
"580",38,5,169926,12,3,5,6,5,1,0,1902,40,40,2
"581",36,7,283122,9,3,6,1,5,2,0,1902,60,40,2
"582",55,5,323706,10,3,5,1,5,2,0,1902,40,40,2
"583",34,7,77209,9,3,13,1,5,2,0,1902,60,40,2
"584",51,5,337195,10,3,13,1,5,2,0,1902,50,40,2
"585",46,5,377401,9,3,15,1,5,2,0,1902,70,3,2
"586",33,5,111567,14,3,5,1,5,2,0,1902,45,12,2
"587",31,8,181824,13,3,11,6,5,1,0,1902,35,40,2
"588",31,5,37546,13,3,5,6,5,1,0,1902,35,40,2
"589",59,7,325732,9,3,5,1,5,2,0,1902,52,40,2
"590",48,5,194772,12,3,13,1,5,2,0,1902,40,40,2
"591",33,5,112115,13,3,5,1,5,2,0,1902,45,40,2
"592",46,5,459189,10,3,4,1,5,2,0,1902,50,40,2
"593",53,5,608184,13,3,5,1,3,2,0,1902,40,40,2
"594",39,5,165215,14,3,11,6,5,1,0,1902,18,40,2
"595",44,7,124692,9,3,11,1,5,2,0,1902,40,40,2
"596",45,5,360393,14,3,5,1,5,2,0,1902,50,40,2
"597",42,3,188291,13,3,12,1,5,2,0,1902,40,40,2
"598",24,7,322931,4,3,15,1,5,2,0,1902,40,40,2
"599",57,5,173832,13,3,13,1,5,2,0,1902,40,40,2
"600",51,3,176751,13,3,11,1,5,2,0,1902,40,40,2
"601",50,5,320510,13,3,5,1,5,2,0,1902,40,40,2
"602",50,5,162327,13,3,2,1,5,2,0,1902,50,NA,2
"603",52,5,108435,14,3,5,1,5,2,0,1902,50,13,2
"604",46,6,328216,13,3,13,1,5,2,0,1902,42,NA,2
"605",44,5,68729,10,3,13,1,2,2,0,1902,40,40,2
"606",47,6,192894,13,3,5,1,5,2,0,1902,45,40,2
"607",36,5,206951,13,3,13,1,5,2,0,1902,45,40,2
"608",34,5,164190,10,3,11,1,5,2,0,1902,38,40,2
"609",49,5,148549,13,3,5,1,5,2,0,1902,50,40,2
"610",45,5,198223,13,3,13,1,5,2,0,1902,45,40,2
"611",46,5,172581,13,3,5,1,5,2,0,1902,50,40,2
"612",53,6,96062,13,3,5,1,5,2,0,1902,48,40,2
"613",63,8,194682,16,3,5,1,5,2,0,1902,50,40,2
"614",52,5,143953,13,3,11,1,5,2,0,1902,40,40,2
"615",44,5,286750,13,3,5,1,3,2,0,1902,40,40,2
"616",37,5,200374,13,3,13,1,5,2,0,1902,40,40,2
"617",44,8,136546,16,3,11,1,5,2,0,1902,40,40,2
"618",53,5,139671,13,3,11,1,5,2,0,1902,40,40,2
"619",32,5,175856,13,3,14,1,5,2,0,1902,40,40,2
"620",50,8,289207,16,3,11,1,5,2,0,1902,45,40,2
"621",42,2,108183,14,3,11,1,2,2,0,1902,40,36,2
"622",50,5,138179,12,3,4,1,5,2,0,1902,40,40,2
"623",33,5,236396,13,3,13,1,5,2,0,1902,55,40,2
"624",50,3,168672,14,3,11,6,5,1,0,1902,40,40,2
"625",32,5,127610,13,3,11,6,5,1,0,1902,32,40,2
"626",41,5,287306,9,3,11,1,5,2,0,1902,40,40,2
"627",54,5,167770,9,3,5,1,5,2,0,1902,55,40,2
"628",34,5,277314,12,3,13,1,3,2,0,1902,50,40,2
"629",41,6,140365,13,3,5,1,5,2,0,1902,55,40,2
"630",39,6,239755,15,3,11,1,5,2,0,1902,50,40,2
"631",42,2,52781,14,3,11,1,5,2,0,1902,40,40,2
"632",31,5,201122,13,3,13,1,5,2,0,1902,45,40,2
"633",45,5,341995,11,3,11,1,5,2,0,1902,42,40,2
"634",41,5,106900,13,3,14,1,5,2,0,1902,42,40,2
"635",48,5,140782,14,3,5,6,5,1,0,1902,38,40,2
"636",32,6,161153,9,3,6,1,5,2,0,1902,55,40,2
"637",41,5,267252,10,3,8,1,3,2,0,1902,40,40,2
"638",31,7,325355,13,3,5,6,5,1,0,1902,40,40,2
"639",30,6,173858,10,3,5,1,2,2,0,1902,40,36,2
"640",41,5,352812,10,3,5,6,5,1,0,1902,40,40,2
"641",48,5,109832,14,3,11,1,5,2,0,1902,40,40,2
"642",60,8,234854,16,3,11,1,5,2,0,1902,40,40,2
"643",38,7,93206,13,3,5,1,2,2,0,1902,65,40,2
"644",46,5,147640,3,3,15,1,1,2,0,1902,40,40,1
"645",28,5,147560,10,3,13,1,5,2,0,1902,55,40,2
"646",64,6,59145,16,3,5,1,5,2,0,1902,60,40,2
"647",31,NA,85077,13,3,NA,6,5,1,0,1902,20,40,2
"648",42,5,145711,14,3,11,1,5,2,0,1902,50,40,2
"649",43,5,112181,11,3,14,6,5,1,0,1902,32,40,2
"650",61,6,139391,10,3,13,1,5,2,0,1902,35,40,2
"651",48,5,143098,16,3,11,1,2,2,0,1902,40,4,2
"652",46,3,114160,14,3,5,1,5,2,0,1902,45,40,2
"653",44,5,325461,13,3,5,1,5,2,0,1902,50,40,2
"654",39,2,30916,10,3,5,1,5,2,0,1902,50,40,2
"655",46,7,131091,13,3,13,1,5,2,0,1902,40,40,2
"656",48,5,276664,16,3,11,1,5,2,0,1902,50,40,2
"657",27,5,160786,7,3,4,1,5,2,0,1902,40,40,2
"658",22,2,32950,10,3,13,1,5,2,0,1902,37,40,1
"659",51,2,163671,13,3,5,1,5,2,0,1902,40,40,1
"660",48,8,31141,10,3,12,1,5,2,0,1902,40,40,2
"661",52,5,144361,11,3,4,1,5,2,0,1902,40,40,2
"662",31,7,182177,9,3,4,1,5,2,0,1902,40,40,2
"663",53,5,95469,13,3,2,1,5,2,0,1902,40,40,2
"664",51,5,22211,14,3,11,1,5,2,0,1902,60,40,2
"665",46,3,398986,16,3,11,6,5,1,0,1902,52,40,2
"666",25,5,253267,10,3,2,1,3,2,0,1902,36,40,2
"667",46,5,403911,9,3,4,1,3,2,0,1902,40,40,2
"668",57,6,199768,9,3,13,1,5,2,0,1902,30,40,2
"669",44,5,151089,13,3,11,1,5,2,0,1902,50,40,2
"670",42,5,344624,9,3,15,1,5,2,0,1902,50,40,2
"671",42,5,172297,14,3,2,1,5,2,0,1902,40,40,2
"672",30,5,159187,13,3,11,1,5,2,0,1902,55,40,2
"673",54,8,103179,16,3,5,1,5,2,0,1902,50,40,2
"674",46,7,168195,15,3,11,1,5,2,0,1902,45,40,2
"675",33,5,154981,13,3,2,1,5,2,0,1902,50,40,2
"676",38,5,159179,10,3,5,1,5,2,0,1902,50,40,2
"677",50,5,168212,14,3,4,1,5,2,0,1902,45,40,2
"678",46,5,155659,7,3,4,1,5,2,0,1902,40,40,2
"679",41,7,186909,14,3,13,6,5,1,0,1902,35,40,2
"680",56,5,193453,13,3,11,1,5,2,0,1902,65,40,2
"681",39,5,284166,13,3,11,1,5,2,0,1902,50,40,2
"682",46,7,353012,16,3,11,1,5,2,0,1902,50,40,2
"683",48,3,273402,4,3,15,1,5,2,0,1902,40,40,1
"684",35,5,161637,16,3,11,1,2,2,0,1902,40,37,2
"685",56,5,189975,10,3,4,1,5,2,0,1902,60,40,2
"686",49,6,213140,9,3,5,1,5,2,0,1902,60,40,2
"687",61,8,186451,15,3,11,1,5,2,0,1902,40,40,2
"688",43,5,113324,9,3,4,1,5,2,0,1902,40,40,2
"689",37,5,193855,9,3,4,1,5,2,0,1902,50,40,1
"690",43,5,196545,13,3,8,1,5,2,0,1902,40,40,2
"691",41,5,37869,9,3,13,1,5,2,0,1902,40,40,2
"692",61,NA,202106,9,3,NA,1,5,2,0,1902,40,40,2
"693",30,5,167309,13,3,2,1,5,2,0,1902,40,40,2
"694",58,5,100313,10,3,12,1,5,2,0,1902,40,40,2
"695",40,5,146908,9,3,11,1,5,2,0,1902,40,40,2
"696",44,8,193524,14,3,5,1,5,2,0,1902,40,40,2
"697",40,5,153238,13,3,5,1,5,2,0,1902,32,40,2
"698",58,5,225394,9,3,4,1,5,2,0,1902,40,40,1
"699",48,7,353012,9,3,4,1,5,2,0,1902,40,40,2
"700",49,5,165953,9,3,8,1,5,2,0,1902,40,40,1
"701",50,5,134766,13,3,5,1,5,2,0,1902,50,40,2
"702",43,5,125461,13,3,13,1,5,2,0,1902,55,40,2
"703",53,5,48343,9,3,15,1,5,2,0,1902,40,40,2
"704",42,5,146659,16,3,11,1,5,2,0,1902,50,40,2
"705",56,6,208809,9,3,13,1,5,2,0,1902,40,40,2
"706",44,5,35910,13,3,5,1,5,2,0,1902,56,40,2
"707",29,5,46442,13,3,11,6,5,1,0,1902,50,40,2
"708",35,5,139364,9,3,13,1,5,2,0,1902,40,40,2
"709",44,5,277647,9,3,13,1,5,2,0,1902,40,40,2
"710",34,2,190228,13,3,12,1,5,2,0,1902,48,40,2
"711",42,5,198341,14,3,11,1,2,2,0,1902,55,20,2
"712",43,5,110970,13,3,11,1,5,2,0,1902,40,40,2
"713",57,5,64960,11,3,11,1,5,2,0,1902,45,40,1
"714",50,NA,204577,13,3,NA,1,3,2,0,1902,60,40,2
"715",45,5,47314,10,3,4,1,5,2,0,1902,40,NA,2
"716",32,5,108116,13,3,5,1,5,2,0,1902,60,40,2
"717",33,5,59083,13,3,2,1,5,2,0,1902,45,40,2
"718",43,7,101534,10,3,5,1,5,2,0,1902,15,40,2
"719",32,5,156464,9,3,13,1,5,2,0,1902,50,40,2
"720",36,5,531055,9,3,4,1,5,2,0,1902,48,40,2
"721",50,7,371305,9,3,13,1,5,2,0,1902,60,40,2
"722",27,5,141545,9,3,15,1,5,2,0,1902,45,40,1
"723",60,5,162347,15,3,5,1,5,2,0,1902,40,40,2
"724",53,5,110977,14,3,5,1,5,2,0,1902,50,40,2
"725",61,8,379885,16,3,11,1,5,2,0,1902,40,40,2
"726",32,5,194740,13,3,13,1,5,2,0,1902,40,40,2
"727",52,6,230767,13,3,5,1,5,2,0,1902,60,6,2
"728",37,5,298539,9,3,5,1,5,2,0,1902,55,40,2
"729",33,5,51471,9,3,14,6,5,1,0,1902,40,40,2
"730",57,7,413373,16,3,13,1,5,2,0,1902,40,40,2
"731",43,5,266324,9,3,4,1,5,2,0,1902,99,40,2
"732",50,5,102615,9,3,5,1,5,2,0,1902,40,40,2
"733",43,5,254146,10,3,4,1,5,2,0,1902,40,40,2
"734",45,5,265097,9,3,9,1,5,2,0,1902,40,40,2
"735",37,7,162834,9,3,13,1,5,2,0,1902,45,40,2
"736",31,5,183801,14,3,11,1,5,2,0,1902,43,40,2
"737",33,5,191335,12,3,4,1,5,2,0,1902,50,40,2
"738",56,7,335605,9,3,9,1,5,2,0,1887,50,3,2
"739",43,5,187728,10,3,11,6,5,1,0,1887,50,40,2
"740",28,NA,123147,10,3,NA,6,5,1,0,1887,40,40,2
"741",52,5,25826,6,3,4,1,5,2,0,1887,47,40,2
"742",38,5,189623,13,3,11,1,5,2,0,1887,40,40,2
"743",40,3,289403,4,3,4,1,3,2,0,1887,40,NA,2
"744",57,5,173796,9,3,15,1,5,2,0,1887,40,40,2
"745",41,5,122381,10,3,4,1,5,2,0,1887,50,40,2
"746",37,5,171150,9,3,5,1,5,2,0,1887,50,40,2
"747",42,5,213821,9,3,4,1,5,2,0,1887,40,40,2
"748",44,5,146659,14,3,11,1,5,2,0,1887,35,40,2
"749",39,5,77146,13,3,5,1,5,2,0,1887,50,40,2
"750",53,2,173093,10,3,5,6,2,1,0,1887,40,31,2
"751",51,5,191659,10,3,5,1,5,2,0,1887,65,40,2
"752",38,5,278924,13,3,5,1,5,2,0,1887,50,40,2
"753",43,3,96102,10,3,12,1,5,2,0,1887,40,40,2
"754",33,6,117963,12,3,5,1,5,2,0,1887,60,40,2
"755",43,5,293305,13,3,13,1,5,2,0,1887,40,40,2
"756",35,5,152909,13,3,5,1,5,2,0,1887,45,40,2
"757",41,5,221947,10,3,5,1,5,2,0,1887,50,40,2
"758",45,5,120131,10,3,4,1,5,2,0,1887,40,40,2
"759",59,5,168569,9,3,8,1,5,2,0,1887,40,40,2
"760",30,3,226443,14,3,11,1,5,2,0,1887,45,40,2
"761",32,8,182556,13,3,12,1,5,2,0,1887,45,40,2
"762",39,2,99146,13,3,12,1,5,2,0,1887,60,40,2
"763",43,7,396758,13,3,11,6,5,1,0,1887,70,40,2
"764",32,5,116539,13,3,5,1,5,2,0,1887,55,40,2
"765",39,3,177907,9,3,12,1,5,2,0,1887,40,40,2
"766",37,3,218184,13,3,11,1,5,2,0,1887,40,40,2
"767",34,5,182274,10,3,5,6,5,1,0,1887,40,40,2
"768",46,5,114032,10,3,14,1,5,2,0,1887,45,40,2
"769",51,3,146325,16,3,11,1,5,2,0,1887,40,40,2
"770",29,5,81648,9,3,13,1,5,2,0,1887,55,40,2
"771",34,5,195136,13,3,11,6,5,1,0,1887,40,40,2
"772",50,5,285200,10,3,4,1,5,2,0,1887,35,40,2
"773",34,5,207668,10,3,7,1,5,2,0,1887,40,40,2
"774",58,5,222247,6,3,15,1,5,2,0,1887,40,40,2
"775",56,7,162130,3,3,5,1,5,2,0,1887,67,40,2
"776",34,7,234960,13,3,11,1,3,2,0,1887,48,40,2
"777",36,3,410034,13,3,11,1,5,2,0,1887,40,40,2
"778",46,5,54985,9,3,8,1,5,2,0,1887,40,40,2
"779",35,5,200117,13,3,5,1,2,2,0,1887,50,NA,2
"780",50,7,312477,9,3,5,1,5,2,0,1887,40,40,2
"781",27,6,120126,13,3,5,1,5,2,0,1887,45,40,2
"782",32,5,185027,12,3,4,1,5,2,0,1887,40,22,2
"783",44,6,151089,9,3,5,1,5,2,0,1887,70,40,2
"784",39,5,355468,9,3,13,1,5,2,0,1887,46,40,2
"785",33,5,34748,9,3,2,6,5,1,0,1887,20,40,2
"786",59,2,117299,9,3,4,1,5,2,0,1887,40,40,2
"787",59,5,530099,10,3,4,1,5,2,0,1887,55,40,2
"788",51,8,155594,10,3,13,1,5,2,0,1887,40,40,2
"789",37,5,167735,11,3,4,1,5,2,0,1887,40,40,2
"790",57,5,169329,9,3,14,1,3,2,0,1887,40,39,2
"791",25,5,203871,11,3,11,6,5,1,0,1887,40,40,2
"792",54,5,163671,9,3,15,1,5,2,0,1887,65,40,2
"793",47,3,162187,10,3,15,1,5,2,0,1887,40,40,2
"794",52,8,254285,16,3,11,1,5,2,0,1887,70,12,2
"795",40,5,104196,13,3,11,1,5,2,0,1887,40,40,2
"796",27,5,31659,13,3,8,1,5,2,0,1887,60,40,2
"797",31,5,467579,13,3,5,1,3,2,0,1887,40,40,2
"798",41,6,223671,9,3,13,1,5,2,0,1887,55,40,2
"799",41,5,174575,9,3,15,1,5,2,0,1887,45,40,2
"800",50,5,150876,9,3,5,1,3,2,0,1887,55,40,2
"801",36,5,99146,10,3,8,1,5,2,0,1887,40,40,2
"802",27,5,169117,9,3,2,6,3,1,0,1887,40,40,2
"803",46,5,190115,10,3,13,1,5,2,0,1887,40,40,2
"804",61,7,215591,9,3,5,1,5,2,0,1887,40,40,2
"805",39,3,132879,13,3,11,1,5,2,0,1887,40,40,2
"806",47,5,168232,9,3,15,1,5,2,0,1887,45,40,2
"807",45,5,168262,9,3,8,1,5,2,0,1887,40,40,2
"808",55,8,153451,9,3,14,6,5,1,0,1887,40,40,2
"809",38,7,43712,7,3,5,1,5,2,0,1887,45,40,2
"810",57,5,314153,13,3,13,1,5,2,0,1887,55,40,2
"811",38,7,122493,6,3,13,1,5,2,0,1887,40,40,2
"812",28,5,51461,13,3,2,1,5,2,0,1887,40,40,2
"813",40,5,187802,10,3,7,1,5,2,0,1887,40,40,2
"814",36,5,174938,13,3,11,1,5,2,0,1887,50,40,2
"815",36,5,180667,9,3,4,1,5,2,0,1887,60,40,2
"816",30,7,146161,9,3,5,1,5,2,0,1887,50,40,2
"817",35,5,401930,9,3,2,6,5,1,0,1887,42,40,2
"818",32,7,410615,9,3,15,1,5,2,0,1887,60,40,2
"819",55,5,193130,9,3,7,1,5,2,0,1887,40,40,2
"820",29,5,383745,9,3,8,1,5,2,0,1887,30,40,2
"821",37,6,183800,12,3,13,1,5,2,0,1887,40,40,2
"822",36,5,86459,11,3,5,1,5,2,0,1887,50,40,2
"823",42,NA,212206,14,3,NA,6,5,1,0,1887,48,40,2
"824",40,8,174283,16,3,11,1,5,2,0,1887,50,40,2
"825",26,5,164488,14,3,11,1,5,2,0,1887,40,40,2
"826",44,5,151089,14,3,11,1,5,2,0,1887,60,40,2
"827",47,5,284871,13,3,5,1,5,2,0,1887,40,40,2
"828",35,5,185556,14,3,11,1,5,2,0,1887,40,40,2
"829",58,5,34788,10,3,13,1,5,2,0,1887,40,40,2
"830",41,6,125831,9,3,13,1,5,2,0,1887,55,40,2
"831",41,5,194360,9,3,4,1,5,2,0,1887,40,40,2
"832",38,3,286405,16,3,5,1,5,2,0,1887,50,40,2
"833",47,7,122307,13,3,13,1,5,2,0,1887,40,40,2
"834",39,5,176296,9,3,15,1,3,2,0,1887,40,40,2
"835",42,5,173704,10,3,13,1,5,2,0,1887,50,40,2
"836",42,5,212894,13,3,13,1,5,2,0,1887,40,40,2
"837",37,5,292855,11,3,11,6,5,1,0,1887,35,40,2
"838",41,5,214242,13,3,11,1,5,2,0,1887,40,40,2
"839",51,5,110747,9,3,4,1,5,2,0,1887,40,40,2
